ID,Name,Form,Type1,Type2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,DisplayName,HP_PCT,ATTACK_PCT,DEFENSE_PCT,SPATK_PCT,SPDEF_PCT,SPEED_PCT
604,Eelektross,,Electric,,515,85,115,80,105,80,50,5,Eelektross,74.81481481481481,83.82716049382715,62.34567901234568,82.88065843621399,63.74485596707819,29.46502057613169
605,Elgyem,,Psychic,,335,55,55,55,85,55,30,5,Elgyem,27.901234567901234,22.633744855967077,27.942386831275723,67.61316872427983,29.46502057613169,8.148148148148149
606,Beheeyem,,Psychic,,485,75,75,75,125,95,40,5,Beheeyem,61.72839506172839,46.21399176954733,55.80246913580247,91.52263374485597,80.20576131687243,17.736625514403293
607,Litwick,,Ghost,Fire,275,50,30,55,65,55,20,5,Litwick,21.193415637860085,3.909465020576132,27.942386831275723,48.18930041152264,29.46502057613169,2.7983539094650207
608,Lampent,,Ghost,Fire,370,60,40,60,95,60,55,5,Lampent,35.7201646090535,8.518518518518519,34.23868312757202,75.18518518518519,36.21399176954733,34.52674897119341
609,Chandelure,,Ghost,Fire,520,60,55,90,145,90,80,5,Chandelure,35.7201646090535,22.633744855967077,72.46913580246913,97.1604938271605,75.7201646090535,62.63374485596708
610,Axew,,Dragon,,320,46,87,60,30,40,57,5,Axew,16.790123456790123,60.57613168724279,34.23868312757202,5.637860082304527,10.246913580246913,36.70781893004115
611,Fraxure,,Dragon,,410,66,117,70,40,50,67,5,Fraxure,46.74897119341564,85.14403292181069,49.135802469135804,14.897119341563785,22.098765432098766,49.382716049382715
612,Haxorus,,Dragon,,540,76,147,90,60,70,97,5,Haxorus,64.5679012345679,97.11934156378601,72.46913580246913,40.781893004115226,50.37037037037037,80.16460905349794
613,Cubchoo,,Ice,,305,55,70,40,60,40,40,5,Cubchoo,27.901234567901234,40.45267489711934,9.588477366255145,40.781893004115226,10.246913580246913,17.736625514403293
614,Beartic,,Ice,,505,95,130,80,70,80,50,5,Beartic,84.03292181069959,92.46913580246914,62.34567901234568,53.78600823045267,63.74485596707819,29.46502057613169
615,Cryogonal,,Ice,,515,80,50,50,95,135,105,5,Cryogonal,69.58847736625515,17.11934156378601,21.604938271604937,75.18518518518519,98.0246913580247,87.07818930041152
616,Shelmet,,Bug,,305,50,40,85,40,65,25,5,Shelmet,21.193415637860085,8.518518518518519,67.53086419753086,14.897119341563785,43.58024691358025,4.691358024691358
617,Accelgor,,Bug,,495,80,70,40,100,60,145,5,Accelgor,69.58847736625515,40.45267489711934,9.588477366255145,79.7119341563786,36.21399176954733,98.93004115226337
618,Stunfisk,,Ground,Electric,471,109,66,84,81,99,32,5,Stunfisk,93.53909465020575,36.95473251028807,65.7201646090535,64.8971193415638,83.08641975308642,10.699588477366255
619,Mienfoo,,Fighting,,350,45,85,50,55,50,65,5,Mienfoo,14.5679012345679,58.14814814814815,21.604938271604937,33.62139917695473,22.098765432098766,46.46090534979424
620,Mienshao,,Fighting,,510,65,125,60,95,60,105,5,Mienshao,44.074074074074076,90.16460905349794,34.23868312757202,75.18518518518519,36.21399176954733,87.07818930041152
621,Druddigon,,Dragon,,485,77,120,90,60,90,48,5,Druddigon,64.97942386831276,87.07818930041152,72.46913580246913,40.781893004115226,75.7201646090535,26.337448559670783
622,Golett,,Ground,Ghost,303,59,74,50,35,50,35,5,Golett,31.728395061728392,44.074074074074076,21.604938271604937,9.588477366255145,22.098765432098766,13.004115226337449
623,Golurk,,Ground,Ghost,483,89,124,80,55,80,55,5,Golurk,77.28395061728395,89.17695473251028,62.34567901234568,33.62139917695473,63.74485596707819,34.52674897119341
624,Pawniard,,Dark,Steel,340,45,85,70,40,40,60,5,Pawniard,14.5679012345679,58.14814814814815,49.135802469135804,14.897119341563785,10.246913580246913,40.45267489711934
625,Bisharp,,Dark,Steel,490,65,125,100,60,70,70,5,Bisharp,44.074074074074076,90.16460905349794,81.6872427983539,40.781893004115226,50.37037037037037,52.59259259259259
626,Bouffalant,,Normal,,490,95,110,95,40,95,55,5,Bouffalant,84.03292181069959,80.94650205761317,77.11934156378601,14.897119341563785,80.20576131687243,34.52674897119341
627,Rufflet,,Normal,Flying,350,70,83,50,37,50,60,5,Rufflet,52.63374485596708,55.349794238683124,21.604938271604937,11.522633744855968,22.098765432098766,40.45267489711934
628,Braviary,,Normal,Flying,510,100,123,75,57,75,80,5,Braviary,88.35390946502058,88.93004115226337,55.80246913580247,36.37860082304527,57.160493827160494,62.63374485596708
629,Vullaby,,Dark,Flying,370,70,55,75,45,65,60,5,Vullaby,52.63374485596708,22.633744855967077,55.80246913580247,21.358024691358025,43.58024691358025,40.45267489711934
630,Mandibuzz,,Dark,Flying,510,110,65,105,55,95,80,5,Mandibuzz,94.2798353909465,34.32098765432099,85.18518518518519,33.62139917695473,80.20576131687243,62.63374485596708
631,Heatmor,,Fire,,484,85,97,66,105,66,65,5,Heatmor,74.81481481481481,69.87654320987654,44.2798353909465,82.88065843621399,46.33744855967078,46.46090534979424
632,Durant,,Bug,Steel,484,58,109,112,48,48,109,5,Durant,30.987654320987655,79.79423868312757,88.97119341563786,24.074074074074073,18.641975308641975,89.13580246913581
633,Deino,,Dark,Dragon,300,52,65,50,45,50,38,5,Deino,24.897119341563787,34.32098765432099,21.604938271604937,21.358024691358025,22.098765432098766,15.596707818930042
634,Zweilous,,Dark,Dragon,420,72,85,70,65,70,58,5,Zweilous,57.28395061728395,58.14814814814815,49.135802469135804,48.18930041152264,50.37037037037037,37.28395061728395
635,Hydreigon,,Dark,Dragon,600,92,105,90,125,90,98,5,Hydreigon,82.3045267489712,77.9835390946502,72.46913580246913,91.52263374485597,75.7201646090535,80.8641975308642
636,Larvesta,,Bug,Fire,360,55,85,55,50,55,60,5,Larvesta,27.901234567901234,58.14814814814815,27.942386831275723,27.037037037037038,29.46502057613169,40.45267489711934
637,Volcarona,,Bug,Fire,550,85,60,65,135,105,100,5,Volcarona,74.81481481481481,27.818930041152264,41.64609053497942,95.34979423868313,88.18930041152264,83.25102880658436
638,Cobalion,,Steel,Fighting,580,91,90,129,90,72,108,5,Cobalion,81.81069958847736,62.92181069958848,94.65020576131687,71.19341563786008,54.074074074074076,88.60082304526749
639,Terrakion,,Rock,Fighting,580,91,129,90,72,90,108,5,Terrakion,81.81069958847736,91.52263374485597,72.46913580246913,56.17283950617284,75.7201646090535,88.60082304526749
640,Virizion,,Grass,Fighting,580,91,90,72,90,129,108,5,Virizion,81.81069958847736,62.92181069958848,53.20987654320988,71.19341563786008,96.46090534979423,88.60082304526749
641,Tornadus,Incarnate Forme,Flying,,580,79,115,70,125,80,111,5,Tornadus (Incarnate Forme),66.5843621399177,83.82716049382715,49.135802469135804,91.52263374485597,63.74485596707819,91.6872427983539
641,Tornadus,Therian Forme,Flying,,580,79,100,80,110,90,121,5,Tornadus (Therian Forme),66.5843621399177,73.08641975308642,62.34567901234568,85.63786008230453,75.7201646090535,95.22633744855968
642,Thundurus,Incarnate Forme,Electric,Flying,580,79,115,70,125,80,111,5,Thundurus (Incarnate Forme),66.5843621399177,83.82716049382715,49.135802469135804,91.52263374485597,63.74485596707819,91.6872427983539
642,Thundurus,Therian Forme,Electric,Flying,580,79,105,70,145,80,101,5,Thundurus (Therian Forme),66.5843621399177,77.9835390946502,49.135802469135804,97.1604938271605,63.74485596707819,85.30864197530865
643,Reshiram,,Dragon,Fire,680,100,120,100,150,120,90,5,Reshiram,88.35390946502058,87.07818930041152,81.6872427983539,97.90123456790123,94.8559670781893,72.79835390946502
644,Zekrom,,Dragon,Electric,680,100,150,120,120,100,90,5,Zekrom,88.35390946502058,97.61316872427983,92.18106995884774,89.25925925925927,84.93827160493828,72.79835390946502
645,Landorus,Incarnate Forme,Ground,Flying,600,89,125,90,115,80,101,5,Landorus (Incarnate Forme),77.28395061728395,90.16460905349794,72.46913580246913,87.86008230452676,63.74485596707819,85.30864197530865
645,Landorus,Therian Forme,Ground,Flying,600,89,145,90,105,80,91,5,Landorus (Therian Forme),77.28395061728395,96.79012345679013,72.46913580246913,82.88065843621399,63.74485596707819,74.93827160493827
646,Kyurem,,Dragon,Ice,660,125,130,90,130,90,95,5,Kyurem,97.03703703703704,92.46913580246914,72.46913580246913,93.7037037037037,75.7201646090535,78.06584362139918
646,Kyurem,White Kyurem,Dragon,Ice,700,125,120,90,170,100,95,5,Kyurem (White Kyurem),97.03703703703704,87.07818930041152,72.46913580246913,99.42386831275721,84.93827160493828,78.06584362139918
646,Kyurem,Black Kyurem,Dragon,Ice,700,125,170,100,120,90,95,5,Kyurem (Black Kyurem),97.03703703703704,99.46502057613169,81.6872427983539,89.25925925925927,75.7201646090535,78.06584362139918
647,Keldeo,Ordinary Form,Water,Fighting,580,91,72,90,129,90,108,5,Keldeo (Ordinary Form),81.81069958847736,43.00411522633745,72.46913580246913,92.96296296296296,75.7201646090535,88.60082304526749
647,Keldeo,Resolute Form,Water,Fighting,580,91,72,90,129,90,108,5,Keldeo (Resolute Form),81.81069958847736,43.00411522633745,72.46913580246913,92.96296296296296,75.7201646090535,88.60082304526749
648,Meloetta,Aria Forme,Normal,Psychic,600,100,77,77,128,128,90,5,Meloetta (Aria Forme),88.35390946502058,48.76543209876543,58.230452674897116,92.8395061728395,96.37860082304528,72.79835390946502
648,Meloetta,Pirouette Forme,Normal,Fighting,600,100,128,90,77,77,128,5,Meloetta (Pirouette Forme),88.35390946502058,91.39917695473251,72.46913580246913,59.91769547325103,60.0,96.50205761316872
649,Genesect,,Bug,Steel,600,71,120,95,120,95,99,5,Genesect,56.54320987654321,87.07818930041152,77.11934156378601,89.25925925925927,80.20576131687243,81.31687242798354
3,Venusaur,Mega Venusaur,Grass,Poison,625,80,100,123,122,120,80,6,Venusaur (Mega Venusaur),69.58847736625515,73.08641975308642,93.66255144032922,90.37037037037037,94.8559670781893,62.63374485596708
6,Charizard,Mega Charizard X,Fire,Dragon,634,78,130,111,130,85,100,6,Charizard (Mega Charizard X),65.7201646090535,92.46913580246914,88.88888888888889,93.7037037037037,70.12345679012346,83.25102880658436
6,Charizard,Mega Charizard Y,Fire,Flying,634,78,104,78,159,115,100,6,Charizard (Mega Charizard Y),65.7201646090535,76.79012345679013,58.93004115226338,98.76543209876543,93.08641975308643,83.25102880658436
9,Blastoise,Mega Blastoise,Water,,630,79,103,120,135,115,78,6,Blastoise (Mega Blastoise),66.5843621399177,76.50205761316873,92.18106995884774,95.34979423868313,93.08641975308643,60.41152263374485
15,Beedrill,Mega Beedrill,Bug,Poison,495,65,150,40,15,80,145,6,Beedrill (Mega Beedrill),44.074074074074076,97.61316872427983,9.588477366255145,0.5761316872427984,63.74485596707819,98.93004115226337
18,Pidgeot,Mega Pidgeot,Normal,Flying,579,83,80,80,135,80,121,6,Pidgeot (Mega Pidgeot),73.25102880658436,51.81069958847737,62.34567901234568,95.34979423868313,63.74485596707819,95.22633744855968
65,Alakazam,Mega Alakazam,Psychic,,600,55,50,65,175,105,150,6,Alakazam (Mega Alakazam),27.901234567901234,17.11934156378601,41.64609053497942,99.67078189300412,88.18930041152264,99.42386831275721
80,Slowbro,Mega Slowbro,Water,Psychic,590,95,75,180,130,80,30,6,Slowbro (Mega Slowbro),84.03292181069959,46.21399176954733,99.1769547325103,93.7037037037037,63.74485596707819,8.148148148148149
94,Gengar,Mega Gengar,Ghost,Poison,600,60,65,80,170,95,130,6,Gengar (Mega Gengar),35.7201646090535,34.32098765432099,62.34567901234568,99.42386831275721,80.20576131687243,97.11934156378601
115,Kangaskhan,Mega Kangaskhan,Normal,,590,105,125,100,60,100,100,6,Kangaskhan (Mega Kangaskhan),91.72839506172839,90.16460905349794,81.6872427983539,40.781893004115226,84.93827160493828,83.25102880658436
127,Pinsir,Mega Pinsir,Bug,Flying,600,65,155,120,65,90,105,6,Pinsir (Mega Pinsir),44.074074074074076,98.14814814814815,92.18106995884774,48.18930041152264,75.7201646090535,87.07818930041152
130,Gyarados,Mega Gyarados,Water,Dark,640,95,155,109,70,130,81,6,Gyarados (Mega Gyarados),84.03292181069959,98.14814814814815,86.95473251028807,53.78600823045267,96.99588477366255,64.52674897119341
142,Aerodactyl,Mega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,6,Aerodactyl (Mega Aerodactyl),69.58847736625515,94.65020576131687,67.53086419753086,53.78600823045267,80.20576131687243,99.42386831275721
150,Mewtwo,Mega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,6,Mewtwo (Mega Mewtwo X),92.63374485596708,100.0,81.6872427983539,98.559670781893,84.93827160493828,97.11934156378601
150,Mewtwo,Mega Mewtwo Y,Psychic,,780,106,150,70,194,120,140,6,Mewtwo (Mega Mewtwo Y),92.63374485596708,97.61316872427983,49.135802469135804,100.0,94.8559670781893,98.60082304526749
181,Ampharos,Mega Ampharos,Electric,Dragon,610,90,95,105,165,110,45,6,Ampharos (Mega Ampharos),79.46502057613168,67.73662551440329,85.18518518518519,99.09465020576131,91.23456790123457,23.456790123456788
208,Steelix,Mega Steelix,Steel,Ground,610,75,125,230,55,95,30,6,Steelix (Mega Steelix),61.72839506172839,90.16460905349794,99.83539094650206,33.62139917695473,80.20576131687243,8.148148148148149
212,Scizor,Mega Scizor,Bug,Steel,600,70,150,140,65,100,75,6,Scizor (Mega Scizor),52.63374485596708,97.61316872427983,97.20164609053498,48.18930041152264,84.93827160493828,57.983539094650205
214,Heracross,Mega Heracross,Bug,Fighting,600,80,185,115,40,105,75,6,Heracross (Mega Heracross),69.58847736625515,99.91769547325103,90.08230452674897,14.897119341563785,88.18930041152264,57.983539094650205
229,Houndoom,Mega Houndoom,Dark,Fire,600,75,90,90,140,90,115,6,Houndoom (Mega Houndoom),61.72839506172839,62.92181069958848,72.46913580246913,96.54320987654322,75.7201646090535,92.96296296296296
248,Tyranitar,Mega Tyranitar,Rock,Dark,700,100,164,150,95,120,71,6,Tyranitar (Mega Tyranitar),88.35390946502058,98.93004115226337,98.27160493827161,75.18518518518519,94.8559670781893,55.06172839506173
254,Sceptile,Mega Sceptile,Grass,Dragon,630,70,110,75,145,85,145,6,Sceptile (Mega Sceptile),52.63374485596708,80.94650205761317,55.80246913580247,97.1604938271605,70.12345679012346,98.93004115226337
257,Blaziken,Mega Blaziken,Fire,Fighting,630,80,160,80,130,80,100,6,Blaziken (Mega Blaziken),69.58847736625515,98.60082304526749,62.34567901234568,93.7037037037037,63.74485596707819,83.25102880658436
260,Swampert,Mega Swampert,Water,Ground,635,100,150,110,95,110,70,6,Swampert (Mega Swampert),88.35390946502058,97.61316872427983,87.94238683127573,75.18518518518519,91.23456790123457,52.59259259259259
282,Gardevoir,Mega Gardevoir,Psychic,Fairy,618,68,85,65,165,135,100,6,Gardevoir (Mega Gardevoir),48.10699588477366,58.14814814814815,41.64609053497942,99.09465020576131,98.0246913580247,83.25102880658436
302,Sableye,Mega Sableye,Dark,Ghost,480,50,85,125,85,115,20,6,Sableye (Mega Sableye),21.193415637860085,58.14814814814815,94.07407407407408,67.61316872427983,93.08641975308643,2.7983539094650207
303,Mawile,Mega Mawile,Steel,Fairy,480,50,105,125,55,95,50,6,Mawile (Mega Mawile),21.193415637860085,77.9835390946502,94.07407407407408,33.62139917695473,80.20576131687243,29.46502057613169
306,Aggron,Mega Aggron,Steel,,630,70,140,230,60,80,50,6,Aggron (Mega Aggron),52.63374485596708,95.96707818930041,99.83539094650206,40.781893004115226,63.74485596707819,29.46502057613169
308,Medicham,Mega Medicham,Fighting,Psychic,510,60,100,85,80,85,100,6,Medicham (Mega Medicham),35.7201646090535,73.08641975308642,67.53086419753086,62.59259259259259,70.12345679012346,83.25102880658436
310,Manectric,Mega Manectric,Electric,,575,70,75,80,135,80,135,6,Manectric (Mega Manectric),52.63374485596708,46.21399176954733,62.34567901234568,95.34979423868313,63.74485596707819,97.94238683127571
319,Sharpedo,Mega Sharpedo,Water,Dark,560,70,140,70,110,65,105,6,Sharpedo (Mega Sharpedo),52.63374485596708,95.96707818930041,49.135802469135804,85.63786008230453,43.58024691358025,87.07818930041152
323,Camerupt,Mega Camerupt,Fire,Ground,560,70,120,100,145,105,20,6,Camerupt (Mega Camerupt),52.63374485596708,87.07818930041152,81.6872427983539,97.1604938271605,88.18930041152264,2.7983539094650207
334,Altaria,Mega Altaria,Dragon,Fairy,590,75,110,110,110,105,80,6,Altaria (Mega Altaria),61.72839506172839,80.94650205761317,87.94238683127573,85.63786008230453,88.18930041152264,62.63374485596708
354,Banette,Mega Banette,Ghost,,555,64,165,75,93,83,75,6,Banette (Mega Banette),41.275720164609055,99.1358024691358,55.80246913580247,73.25102880658436,67.9835390946502,57.983539094650205
359,Absol,Mega Absol,Dark,,565,65,150,60,115,60,115,6,Absol (Mega Absol),44.074074074074076,97.61316872427983,34.23868312757202,87.86008230452676,36.21399176954733,92.96296296296296
362,Glalie,Mega Glalie,Ice,,580,80,120,80,120,80,100,6,Glalie (Mega Glalie),69.58847736625515,87.07818930041152,62.34567901234568,89.25925925925927,63.74485596707819,83.25102880658436
373,Salamence,Mega Salamence,Dragon,Flying,700,95,145,130,120,90,120,6,Salamence (Mega Salamence),84.03292181069959,96.79012345679013,95.34979423868313,89.25925925925927,75.7201646090535,94.5679012345679
376,Metagross,Mega Metagross,Steel,Psychic,700,80,145,150,105,110,110,6,Metagross (Mega Metagross),69.58847736625515,96.79012345679013,98.27160493827161,82.88065843621399,91.23456790123457,90.41152263374485
380,Latias,Mega Latias,Dragon,Psychic,700,80,100,120,140,150,110,6,Latias (Mega Latias),69.58847736625515,73.08641975308642,92.18106995884774,96.54320987654322,99.09465020576131,90.41152263374485
381,Latios,Mega Latios,Dragon,Psychic,700,80,130,100,160,120,110,6,Latios (Mega Latios),69.58847736625515,92.46913580246914,81.6872427983539,98.88888888888889,94.8559670781893,90.41152263374485
382,Kyogre,Primal Kyogre,Water,,770,100,150,90,180,160,90,6,Kyogre (Primal Kyogre),88.35390946502058,97.61316872427983,72.46913580246913,99.83539094650206,99.7119341563786,72.79835390946502
383,Groudon,Primal Groudon,Ground,Fire,770,100,180,160,150,90,90,6,Groudon (Primal Groudon),88.35390946502058,99.67078189300412,98.80658436213992,97.90123456790123,75.7201646090535,72.79835390946502
384,Rayquaza,Mega Rayquaza,Dragon,Flying,780,105,180,100,180,100,115,6,Rayquaza (Mega Rayquaza),91.72839506172839,99.67078189300412,81.6872427983539,99.83539094650206,84.93827160493828,92.96296296296296
428,Lopunny,Mega Lopunny,Normal,Fighting,580,65,136,94,54,96,135,6,Lopunny (Mega Lopunny),44.074074074074076,95.14403292181069,75.47325102880659,31.069958847736622,82.22222222222221,97.94238683127571
445,Garchomp,Mega Garchomp,Dragon,Ground,700,108,170,115,120,95,92,6,Garchomp (Mega Garchomp),93.16872427983539,99.46502057613169,90.08230452674897,89.25925925925927,80.20576131687243,75.55555555555556
448,Lucario,Mega Lucario,Fighting,Steel,625,70,145,88,140,70,112,6,Lucario (Mega Lucario),52.63374485596708,96.79012345679013,69.79423868312757,96.54320987654322,50.37037037037037,92.05761316872429
460,Abomasnow,Mega Abomasnow,Grass,Ice,594,90,132,105,132,105,30,6,Abomasnow (Mega Abomasnow),79.46502057613168,93.86831275720165,85.18518518518519,94.5679012345679,88.18930041152264,8.148148148148149
475,Gallade,Mega Gallade,Psychic,Fighting,618,68,165,95,65,115,110,6,Gallade (Mega Gallade),48.10699588477366,99.1358024691358,77.11934156378601,48.18930041152264,93.08641975308643,90.41152263374485
531,Audino,Mega Audino,Normal,Fairy,545,103,60,126,80,126,50,6,Audino (Mega Audino),90.74074074074075,27.818930041152264,94.48559670781893,62.59259259259259,96.21399176954732,29.46502057613169
650,Chespin,,Grass,,313,56,61,65,48,45,38,6,Chespin,30.0,30.0,41.64609053497942,24.074074074074073,15.843621399176955,15.596707818930042
651,Quilladin,,Grass,,405,61,78,95,56,58,57,6,Quilladin,39.711934156378604,49.17695473251029,77.11934156378601,36.090534979423865,33.1275720164609,36.70781893004115
652,Chesnaught,,Grass,Fighting,530,88,107,122,74,75,64,6,Chesnaught,76.79012345679013,79.30041152263374,93.4156378600823,57.03703703703704,57.160493827160494,43.991769547325106
653,Fennekin,,Fire,,307,40,45,40,62,60,60,6,Fennekin,8.271604938271606,12.098765432098766,9.588477366255145,44.52674897119341,36.21399176954733,40.45267489711934
654,Braixen,,Fire,,409,59,59,58,90,70,73,6,Braixen,31.728395061728392,25.679012345679013,30.69958847736626,71.19341563786008,50.37037037037037,56.17283950617284
655,Delphox,,Fire,Psychic,534,75,69,72,114,100,104,6,Delphox,61.72839506172839,38.23045267489712,53.20987654320988,87.28395061728395,84.93827160493828,86.21399176954732
656,Froakie,,Water,,314,41,56,40,62,44,71,6,Froakie,10.905349794238683,24.732510288065843,9.588477366255145,44.52674897119341,13.580246913580247,55.06172839506173
657,Frogadier,,Water,,405,54,63,52,83,56,97,6,Frogadier,25.637860082304524,30.987654320987655,24.979423868312757,65.67901234567901,32.38683127572016,80.16460905349794
658,Greninja,,Water,Dark,530,72,95,67,103,71,122,6,Greninja,57.28395061728395,67.73662551440329,44.8559670781893,81.64609053497942,53.62139917695473,95.47325102880659
659,Bunnelby,,Normal,,237,38,36,38,32,36,57,6,Bunnelby,5.267489711934156,6.831275720164609,7.078189300411522,7.613168724279835,7.28395061728395,36.70781893004115
660,Diggersby,,Normal,Ground,423,85,56,77,50,77,78,6,Diggersby,74.81481481481481,24.732510288065843,58.230452674897116,27.037037037037038,60.0,60.41152263374485
661,Fletchling,,Normal,Flying,278,45,50,43,40,38,62,6,Fletchling,14.5679012345679,17.11934156378601,12.716049382716049,14.897119341563785,7.818930041152264,43.37448559670782
662,Fletchinder,,Fire,Flying,382,62,73,55,56,52,84,6,Fletchinder,40.370370370370374,43.66255144032922,27.942386831275723,36.090534979423865,25.720164609053498,65.92592592592592
663,Talonflame,,Fire,Flying,499,78,81,71,74,69,126,6,Talonflame,65.7201646090535,54.23868312757202,52.674897119341566,57.03703703703704,47.20164609053498,96.29629629629629
664,Scatterbug,,Bug,,200,38,35,40,27,25,35,6,Scatterbug,5.267489711934156,5.967078189300412,9.588477366255145,3.3333333333333335,1.3580246913580247,13.004115226337449
665,Spewpa,,Bug,,213,45,22,60,27,30,29,6,Spewpa,14.5679012345679,1.3991769547325104,34.23868312757202,3.3333333333333335,3.168724279835391,5.88477366255144
666,Vivillon,,Bug,Flying,411,80,52,50,90,50,89,6,Vivillon,69.58847736625515,19.54732510288066,21.604938271604937,71.19341563786008,22.098765432098766,70.86419753086419
667,Litleo,,Fire,Normal,369,62,50,58,73,54,72,6,Litleo,40.370370370370374,17.11934156378601,30.69958847736626,56.54320987654321,26.666666666666668,55.67901234567901
668,Pyroar,,Fire,Normal,507,86,68,72,109,66,106,6,Pyroar,76.17283950617283,37.77777777777778,53.20987654320988,84.5679012345679,46.33744855967078,87.98353909465021
669,Flabébé,,Fairy,,303,44,38,39,61,79,42,6,Flabébé,12.181069958847738,7.037037037037037,7.28395061728395,43.95061728395061,60.49382716049383,20.08230452674897
670,Floette,,Fairy,,371,54,45,47,75,98,52,6,Floette,25.637860082304524,12.098765432098766,17.530864197530864,58.477366255144034,82.8395061728395,32.63374485596708
671,Florges,,Fairy,,552,78,65,68,112,154,75,6,Florges,65.7201646090535,34.32098765432099,45.34979423868313,86.83127572016461,99.50617283950616,57.983539094650205
672,Skiddo,,Grass,,350,66,65,48,62,57,52,6,Skiddo,46.74897119341564,34.32098765432099,18.14814814814815,44.52674897119341,32.79835390946502,32.63374485596708
673,Gogoat,,Grass,,531,123,100,62,97,81,68,6,Gogoat,96.66666666666667,73.08641975308642,37.73662551440329,77.11934156378601,67.03703703703704,49.876543209876544
674,Pancham,,Fighting,,348,67,82,62,46,48,43,6,Pancham,47.160493827160494,54.773662551440324,37.73662551440329,23.580246913580247,18.641975308641975,20.82304526748971
675,Pangoro,,Fighting,Dark,495,95,124,78,69,71,58,6,Pangoro,84.03292181069959,89.17695473251028,58.93004115226338,51.64609053497943,53.62139917695473,37.28395061728395
676,Furfrou,,Normal,,472,75,80,60,65,90,102,6,Furfrou,61.72839506172839,51.81069958847737,34.23868312757202,48.18930041152264,75.7201646090535,85.76131687242798
677,Espurr,,Psychic,,355,62,48,54,63,60,68,6,Espurr,40.370370370370374,14.5679012345679,25.925925925925924,45.1440329218107,36.21399176954733,49.876543209876544
678,Meowstic,Male,Psychic,,466,74,48,76,83,81,104,6,Meowstic (Male),58.724279835390945,14.5679012345679,57.73662551440329,65.67901234567901,67.03703703703704,86.21399176954732
678,Meowstic,Female,Psychic,,466,74,48,76,83,81,104,6,Meowstic (Female),58.724279835390945,14.5679012345679,57.73662551440329,65.67901234567901,67.03703703703704,86.21399176954732
679,Honedge,,Steel,Ghost,325,45,80,100,35,37,28,6,Honedge,14.5679012345679,51.81069958847737,81.6872427983539,9.588477366255145,7.530864197530865,5.555555555555555
680,Doublade,,Steel,Ghost,448,59,110,150,45,49,35,6,Doublade,31.728395061728392,80.94650205761317,98.27160493827161,21.358024691358025,19.17695473251029,13.004115226337449
681,Aegislash,Shield Forme,Steel,Ghost,500,60,50,140,50,140,60,6,Aegislash (Shield Forme),35.7201646090535,17.11934156378601,97.20164609053498,27.037037037037038,98.559670781893,40.45267489711934
681,Aegislash,Blade Forme,Steel,Ghost,500,60,140,50,140,50,60,6,Aegislash (Blade Forme),35.7201646090535,95.96707818930041,21.604938271604937,96.54320987654322,22.098765432098766,40.45267489711934
682,Spritzee,,Fairy,,341,78,52,60,63,65,23,6,Spritzee,65.7201646090535,19.54732510288066,34.23868312757202,45.1440329218107,43.58024691358025,3.909465020576132
683,Aromatisse,,Fairy,,462,101,72,72,99,89,29,6,Aromatisse,90.53497942386831,43.00411522633745,53.20987654320988,77.9835390946502,73.25102880658436,5.88477366255144
684,Swirlix,,Fairy,,341,62,48,66,59,57,49,6,Swirlix,40.370370370370374,14.5679012345679,44.2798353909465,37.61316872427983,32.79835390946502,26.74897119341564
685,Slurpuff,,Fairy,,480,82,80,86,85,75,72,6,Slurpuff,72.75720164609054,51.81069958847737,69.30041152263374,67.61316872427983,57.160493827160494,55.67901234567901
686,Inkay,,Dark,Psychic,288,53,54,53,37,46,45,6,Inkay,25.267489711934154,20.617283950617285,25.514403292181072,11.522633744855968,18.06584362139918,23.456790123456788
687,Malamar,,Dark,Psychic,482,86,92,88,68,75,73,6,Malamar,76.17283950617283,65.22633744855966,69.79423868312757,51.31687242798354,57.160493827160494,56.17283950617284
688,Binacle,,Rock,Water,306,42,52,67,39,56,50,6,Binacle,11.316872427983538,19.54732510288066,44.8559670781893,11.851851851851853,32.38683127572016,29.46502057613169
689,Barbaracle,,Rock,Water,500,72,105,115,54,86,68,6,Barbaracle,57.28395061728395,77.9835390946502,90.08230452674897,31.069958847736622,72.22222222222221,49.876543209876544
690,Skrelp,,Poison,Water,320,50,60,60,60,60,30,6,Skrelp,21.193415637860085,27.818930041152264,34.23868312757202,40.781893004115226,36.21399176954733,8.148148148148149
691,Dragalge,,Poison,Dragon,494,65,75,90,97,123,44,6,Dragalge,44.074074074074076,46.21399176954733,72.46913580246913,77.11934156378601,95.80246913580247,21.39917695473251
692,Clauncher,,Water,,330,50,53,62,58,63,44,6,Clauncher,21.193415637860085,20.20576131687243,37.73662551440329,36.91358024691358,40.24691358024691,21.39917695473251
693,Clawitzer,,Water,,500,71,73,88,120,89,59,6,Clawitzer,56.54320987654321,43.66255144032922,69.79423868312757,89.25925925925927,73.25102880658436,37.77777777777778
694,Helioptile,,Electric,Normal,289,44,38,33,61,43,70,6,Helioptile,12.181069958847738,7.037037037037037,3.7037037037037033,43.95061728395061,13.333333333333334,52.59259259259259
